 26021.2780	p	vis
 26215.3670	p	vis
 26234.3670	p	vis
 26280.5178	p	vis
 26325.3110	p	vis
 26420.3260	p	vis
 26435.2480	p	vis
 26439.3160	p	vis
 26480.0380	p	pg
 26606.2690	p	vis
 27032.4520	p	pg
 27343.2710	p	vis
 27366.3460	p	vis
 27370.4200	p	vis
 27389.4200	p	vis
 27446.4280	p	vis
 27457.2820	p	vis
 27457.2830	p	vis
 27472.2090	p	vis
 27476.2880	p	vis
 27480.3570	p	vis
 27484.4200	p	vis
 27659.5230	p	vis
 27841.3940	p	vis
 28096.5640	p	vis
 28107.4200	p	vis
 28122.3510	p	vis
 28126.4250	p	vis
 28165.7840	p	vis
 28179.3540	p	vis
 28213.2930	p	vis
 28247.2200	p	vis
 28426.3830	p	vis
 28430.4530	p	vis
 28460.3120	p	vis
 28479.3210	p	vis
 28517.3200	p	vis
 28521.3920	p	vis
 28532.2550	p	vis
 28544.4640	p	vis
 28753.4830	p	vis
 28783.3430	p	vis
 28783.3460	p	vis
 28802.3450	p	vis
 28833.5630	p	vis
 28836.2800	p	vis
 28844.4210	p	vis
 28845.7772	p	pg
 28845.7785	p	vis
 28874.2760	p	vis
 28889.2080	p	vis
 28920.4260	p	vis
 28927.2150	p	vis
 28931.2860	p	vis
 28935.3590	p	vis
 28950.2870	p	vis
 28954.3550	p	vis
 29114.5150	p	vis
 29159.3090	p	vis
 29163.3820	p	vis
 29167.4450	p	vis
 29175.5925	p	vis
 29194.5940	p	vis
 29433.4720	p	vis
 29931.5972	p	vis
 30257.3220	p	vis
 30603.4170	p	vis
 30614.2760	p	vis
 30637.3460	p	vis
 31302.3970	p	vis
 31648.4940	p	vis
 31705.4950	p	vis
 31739.4250	p	vis
 31747.5736	p	vis
 31758.4280	p	vis
 31845.2950	p	vis
 32202.2550	p	vis
 32366.4830	p	vis
 32434.3460	p	vis
 32472.3450	p	vis
 32780.4500	p	vis
 32780.4510	p	vis
 32799.4540	p	vis
 32807.5970	p	vis
 32868.6720	p	vis
 32883.6050	p	pe
 32887.6760	p	pe
 32894.4660	p	vis
 32898.5340	p	vis
 32955.5400	p	pe
 33152.3520	p	vis
 33156.4200	p	vis
 33156.4270	p	vis
 33171.3480	p	vis
 33180.8470	p	pe
 33186.2760	p	vis
 33190.3470	p	vis
 33206.6350	p	pe
 33209.3490	p	vis
 33209.3500	p	vis
 33231.7415	s	V
 33319.2980	p	vis
 33517.4490	p	vis
 33517.4490	p	vis
 33517.4520	p	vis
 33532.3780	p	vis
 33536.4480	p	vis
 33536.4530	p	vis
 33536.4570	p	vis
 33548.6690	p	vis
 33559.5270	p	vis
 33570.3790	p	vis
 33570.3840	p	vis
 33570.3840	p	vis
 33582.5970	p	vis
 33646.3880	p	vis
 33646.4030	p	vis
 33661.3150	p	vis
 33703.3980	p	vis
 33836.4100	p	vis
 33855.4060	p	vis
 33855.4070	p	vis
 33859.4770	p	vis
 33889.3400	p	vis
 33912.4140	p	vis
 34220.5120	p	vis
 34239.5170	p	vis
 34247.6590	p	vis
 34250.3730	p	vis
 34251.7290	p	vis
 34254.4440	p	vis
 34266.6530	p	vis
 34273.4430	p	vis
 34341.3090	p	vis
 34353.5250	p	vis
 34361.6670	p	vis
 34361.6690	p	vis
 34361.6720	p	vis
 34455.3200	p	vis
 34455.3210	p	vis
 34630.4120	p	vis
 34649.4090	p	vis
 34649.4100	p	vis
 34664.3390	p	vis
 35010.4400	p	vis
 35010.4423	p	vis
 35010.4430	p	vis
 35025.3750	p	vis
 35075.5930	p	vis
 35314.4700	p	vis
 35314.4760	p	vis
 35314.4770	p	vis
 35333.4700	p	vis
 35333.4760	p	vis
 35333.4800	p	vis
 35337.5550	p	vis
 35363.3390	p	vis
 35367.4070	p	vis
 35371.4760	p	vis
 35397.2640	p	vis
 35397.2700	p	vis
 35690.4400	p	vis
 35694.5070	p	vis
 35743.3710	p	vis
 35743.3720	p	vis
 35743.3720	p	vis
 35758.2990	p	vis
 35758.3020	p	vis
 35758.3040	p	vis
 35758.3050	p	vis
 35762.3760	p	vis
 35876.3840	p	vis
 36051.4740	p	vis
 36070.4730	p	vis
 36070.4760	p	vis
 36070.4760	p	vis
 36070.4760	p	vis
 36073.1840	p	vis
 36074.5440	p	vis
 36081.3340	p	vis
 36081.3340	p	vis
 36081.3360	p	vis
 36096.2590	p	vis
 36100.3370	p	vis
 36101.6940	p	vis
 36104.4060	p	vis
 36104.4080	p	vis
 36108.4780	p	vis
 36108.4780	p	vis
 36108.4790	p	vis
 36108.4820	p	vis
 36112.5490	p	vis
 36119.3380	p	vis
 36138.3390	p	vis
 36138.3400	p	vis
 36172.2720	p	vis
 36172.2730	p	vis
 36233.3500	p	vis
 36233.3510	p	vis
 36233.3530	p	vis
 36408.4410	p	vis
 36427.4390	p	vis
 36427.4420	p	vis
 36431.5130	p	vis
 36435.5830	p	vis
 36454.5840	p	vis
 36461.3760	p	vis
 36461.3760	p	vis
 36476.3050	p	vis
 36476.3060	p	vis
 36484.4460	p	vis
 36488.5190	p	vis
 36495.3040	p	vis
 36518.3770	p	vis
 36529.2350	p	vis
 36544.1680	p	vis
 36548.2370	p	vis
 36609.3259	p	pg
 36822.4148	p	pg
 36830.5590	p	pg
 36833.2678	p	vis
 36841.4160	p	vis
 36845.4790	p	vis
 36894.3504	p	vis
 36898.4231	p	pg
 36932.3480	p	vis
 37149.5165	p	vis
 37149.5247	p	pg
 37164.4500	p	vis
 37164.4507	p	pg
 37172.5959	p	pg
 37180.7320	p	vis
 37183.4534	p	pg
 37194.3133	p	pg
 37198.3813	p	pg
 37198.3840	p	vis
 37202.4550	p	vis
 37202.4560	p	pg
 37202.4570	p	vis
 37202.4577	p	vis
 37202.4580	p	vis
 37213.3260	p	vis
 37236.3875	p	pg
 37240.4598	p	pg
 37270.3140	p	vis
 37270.3238	p	pg
 37506.4864	p	pg
 37506.4956	p	vis
 37514.6200	p	vis
 37521.4170	p	vis
 37544.4940	p	vis
 37544.4940	p	vis
 37544.4970	p	vis
 37544.4990	p	vis
 37544.4990	p	vis
 37548.5610	p	vis
 37552.6380	p	vis
 37555.3490	p	vis
 37555.3523	p	vis
 37571.6357	p	pg
 37582.4880	p	vis
 37589.2820	p	vis
 37882.4600	p	vis
 37905.5330	p	vis
 37935.3950	p	vis
 37935.3950	p	vis
 38258.4260	p	vis
 38258.4276	p	vis
 38258.4297	p	pg
 38262.4980	p	vis
 38296.4300	p	vis
 38345.2990	p	vis
 38440.3070	p	vis
 38638.4708	p	pg
 38642.5450	p	vis
 38673.7550	p	vis
 38673.7600	p	vis
 38673.7610	p	vis
 38688.6900	p	vis
 38692.7600	p	vis
 38699.5491	p	pg
 38703.6220	p	vis
 38711.7610	p	vis
 38722.6230	p	vis
 38726.6910	p	vis
 38783.6950	p	vis
 38999.5140	p	vis
 39000.8700	p	vis
 39007.6600	p	vis
 39011.7300	p	vis
 39020.5507	s	E
 39020.5507	s	V
 39029.3720	p	vis
 39029.3790	p	vis
 39033.4340	p	vis
 39033.4450	p	vis
 39033.4452	p	pe
 39033.4490	p	pg
 39037.5120	p	vis
 39037.5229	p	pg
 39044.3030	p	vis
 39045.6620	p	vis
 39045.6620	p	vis
 39048.3600	p	vis
 39048.3602	p	vis
 39053.8050	p	vis
 39063.3080	p	vis
 39064.6640	p	vis
 39064.6650	p	vis
 39064.6650	p	vis
 39068.7360	p	vis
 39071.4530	p	vis
 39079.5940	p	vis
 39079.5970	p	vis
 39083.6680	p	vis
 39091.8110	p	vis
 39102.6680	p	vis
 39117.5980	p	vis
 39136.6000	p	vis
 39140.6720	p	vis
 39155.6030	p	vis
 39322.5410	p	vis
 39322.5410	p	vis
 39322.5420	p	vis
 39322.5430	p	vis
 39349.6960	p	vis
 39353.7660	p	vis
 39356.4800	p	vis
 39356.4810	p	vis
 39356.4830	p	pg
 39356.4840	p	vis
 39356.4850	p	vis
 39367.3425	p	pg
 39390.4190	p	vis
 39394.4930	p	vis
 39421.6340	p	vis
 39421.6350	p	vis
 39421.6360	p	vis
 39421.6370	p	vis
 39425.7070	p	vis
 39443.3430	p	pg
 39474.5700	p	vis
 39482.7140	p	vis
 39497.6420	p	vis
 39501.7160	p	vis
 39554.6500	p	vis
 39675.4430	p	pg
 39709.3752	p	pg
 39713.4460	p	pg
 39717.5220	p	vis
 39744.6680	p	vis
 39744.6730	p	vis
 39748.7420	p	vis
 39759.5980	p	vis
 39781.3140	p	pg
 39785.3883	p	pg
 39801.6760	p	vis
 39805.7470	p	vis
 39808.4550	p	pg
 39819.3300	p	vis
 39820.6770	p	vis
 39820.6790	p	vis
 39820.6790	p	vis
 39839.6780	p	vis
 39854.6100	p	vis
 39854.6100	p	vis
 39865.4720	p	pg
 39892.6140	p	vis
 39892.6160	p	vis
 39896.6870	p	vis
 39915.6850	p	vis
 39915.6890	p	vis
 40070.4145	p	pg
 40093.4890	p	pg
 40093.4950	p	vis
 40120.6350	p	vis
 40124.7110	p	vis
 40127.4125	p	pg
 40127.4270	p	vis
 40128.7820	p	vis
 40128.7900	p	vis
 40135.5675	p	pg
 40138.2800	p	pg
 40142.3570	p	vis
 40142.3590	p	vis
 40142.3600	p	vis
 40146.4320	p	vis
 40147.7890	p	vis
 40150.5020	p	pg
 40157.2880	p	vis
 40157.2900	p	pg
 40188.5100	p	vis
 40196.6470	p	vis
 40203.4360	p	vis
 40207.5060	p	vis
 40233.2990	p	vis
 40256.3740	p	vis
 40268.5840	p	vis
 40290.3020	p	vis
 40290.3040	p	vis
 40435.5320	p	vis
 40436.8870	p	vis
 40446.3850	p	pg
 40447.7460	p	vis
 40451.8150	p	vis
 40454.5260	p	pg
 40466.7480	p	vis
 40470.8200	p	vis
 40484.3930	p	V
 40499.3250	p	vis
 40503.3840	p	vis
 40507.4650	p	pg
 40512.8980	p	vis
 40538.6850	p	vis
 40541.3980	p	vis
 40541.4000	p	vis
 40557.6840	p	vis
 40557.6890	p	vis
 40587.5420	p	vis
 40590.2660	p	vis
 40826.4250	p	vis
 40826.4300	p	vis
 40826.4300	p	vis
 40826.4300	p	vis
 40826.4300	p	vis
 40921.4430	p	vis
 41202.4010	p	vis
 41217.3290	p	vis
 41217.3320	p	vis
 41217.3330	p	vis
 41217.3340	p	vis
 41221.4010	p	vis
 41248.5480	p	vis
 41308.2690	p	vis
 41308.2780	p	vis
 41350.3470	p	vis
 41544.4340	p	vis
 41563.4360	p	vis
 41582.4400	p	vis
 41627.2290	p	vis
 41650.2910	p	vis
 41650.3070	p	vis
 41666.6000	p	vis
 41673.3810	p	vis
 41708.6680	p	vis
 41871.5470	p	vis
 41901.4070	p	vis
 41902.7610	p	vis
 41909.5460	p	vis
 41954.3400	p	vis
 41993.7110	p	vis
 42266.5100	p	vis
 42289.5880	p	vis
 42395.4550	p	vis
 42395.4580	p	vis
 42402.2380	p	vis
 42402.2390	p	vis
 42402.2510	p	vis
 42425.3020	p	pg
 42425.3140	p	vis
 42433.4590	p	vis
 42459.2470	p	vis
 42501.3220	p	vis
 42638.4150	p	vis
 42665.5500	p	vis
 42684.5500	p	vis
 42707.6260	p	vis
 42710.3410	p	vis
 42710.3440	p	vis
 42722.5580	p	vis
 42725.2711	p	vis
 42725.2800	p	vis
 42725.2820	p	vis
 42726.6327	p	vis
 42729.3460	p	vis
 42729.3550	p	vis
 42740.2050	p	vis
 42742.2476	s	V
 42744.2750	p	vis
 42752.4170	p	vis
 42782.2790	p	vis
 42782.2840	p	vis
 42786.3440	p	vis
 42809.4240	p	vis
 42839.2820	p	vis
 42839.2820	p	vis
 42839.2830	p	vis
 42843.3580	p	vis
 42950.5880	p	vis
 43067.3070	p	vis
 43143.3180	p	vis
 43143.3260	p	vis
 43143.3284	p	vis
 43204.3910	p	vis
 43326.5470	p	vis
 43393.0550	p	vis
 43397.1220	p	vis
 43409.3510	p	vis
 43447.3490	p	vis
 43481.2760	p	vis
 43481.2820	p	vis
 43485.3450	p	vis
 43485.3470	p	vis
 43500.2780	p	vis
 43538.2820	p	vis
 43668.5730	p	vis
 43706.5850	p	vis
 43717.4410	p	vis
 43725.5830	p	vis
 43736.4380	p	vis
 43755.4460	p	vis
 43779.8763	p	pe
 43789.3790	p	vis
 43793.4510	p	vis
 43809.7364	p	pe
 43823.3100	p	vis
 43831.4510	p	vis
 43838.2390	p	vis
 43847.7403	p	pe
 43888.4610	p	vis
 43899.3150	p	vis
 43899.3187	p	vis
 43899.3235	p	vis
 44177.5630	p	vis
 44226.4260	p	vis
 44257.6387	p	pe
 44458.5180	p	vis
 44462.5920	p	vis
 44488.3990	p	vis
 44541.3100	p	vis
 44541.3110	p	vis
 44542.6659	p	pe
 44545.3843	p	vis
 44575.2470	p	vis
 44583.3850	p	vis
 44583.3850	p	vis
 44598.3140	p	vis
 44602.3840	p	vis
 44606.4600	p	vis
 44610.5320	p	vis
 44613.2480	p	vis
 44613.2490	p	vis
 44636.3150	p	vis
 44636.3200	p	vis
 44815.4800	p	vis
 44838.5620	p	vis
 44857.5570	p	vis
 44879.2810	p	vis
 44883.3410	p	vis
 44883.3480	p	vis
 44883.3500	p	vis
 44895.5600	p	vis
 44902.3490	p	vis
 44902.3550	p	vis
 44917.2820	p	vis
 44925.4180	p	vis
 44929.4910	p	vis
 44989.2150	p	vis
 44993.2870	p	vis
 45012.2840	p	vis
 45012.2880	p	vis
 45138.5100	p	vis
 45195.5220	p	vis
 45214.5200	p	vis
 45225.3780	p	vis
 45240.3110	p	vis
 45240.3120	p	vis
 45263.3810	p	vis
 45263.3840	p	vis
 45271.5190	p	vis
 45278.3120	p	vis
 45278.3140	p	vis
 45286.4470	p	vis
 45297.3180	p	vis
 45533.4890	p	vis
 45537.5450	p	vis
 45537.5580	p	vis
 45586.4150	p	vis
 45609.4950	p	vis
 45609.4970	p	vis
 45617.6310	p	vis
 45635.2790	p	vis
 45635.2800	p	vis
 45635.2810	p	vis
 45635.2910	p	vis
 45673.2860	p	vis
 45677.3556	p	vis
 45730.2890	p	vis
 45909.4490	p	vis
 45913.5190	p	vis
 45932.5240	p	vis
 45974.6030	p	vis
 46034.3140	p	vis
 46057.3940	p	vis
 46148.3320	p	vis
 46270.4770	p	vis
 46285.4170	p	vis
 46285.4180	p	vis
 46289.4846	p	vis
 46289.4867	p	vis
 46319.3400	p	vis
 46319.3400	p	vis
 46319.3410	p	vis
 46319.3420	p	vis
 46319.3490	p	vis
 46323.4180	p	vis
 46327.4920	p	vis
 46361.4170	p	vis
 46372.2790	p	vis
 46373.6360	p	vis
 46452.3560	p	vis
 46612.5140	p	vis
 46616.5790	p	vis
 46650.5210	p	vis
 46665.4580	p	vis
 46684.4540	p	vis
 46699.3840	p	vis
 46714.3070	p	vis
 46714.3160	p	vis
 46767.2460	p	vis
 46767.2470	p	vis
 46771.3130	p	vis
 46798.4670	p	vis
 46809.3230	p	vis
 46824.2540	p	vis
 46866.3180	p	vis
 47007.4720	p	vis
 47056.3470	p	vis
 47059.0600	p	vis
 47060.4210	p	vis
 47064.4930	p	vis
 47083.4970	p	vis
 47094.3540	p	vis
 47097.0660	p	vis
 47117.4240	p	vis
 47151.3570	p	vis
 47170.3620	p	vis
 47208.3610	p	vis
 47330.5210	p	vis
 47353.5950	p	vis
 47368.5180	p	vis
 47466.2520	p	vis
 47470.3240	p	vis
 47523.2560	p	vis
 47531.3970	p	vis
 47565.3280	p	vis
 47565.3320	p	vis
 47565.3330	p	vis
 47565.3340	p	vis
 47565.3350	p	vis
 47691.5570	p	vis
 47778.4320	p	vis
 47778.4330	p	vis
 47812.3610	p	vis
 47816.4280	p	vis
 47846.2940	p	vis
 47850.3540	p	vis
 47854.4370	p	vis
 47922.3030	p	vis
 47941.3040	p	vis
 48101.4610	p	vis
 48173.4040	p	vis
 48188.3310	p	vis
 48203.2600	p	vis
 48222.2610	p	vis
 48260.2660	p	vis
 48260.2670	p	vis
 48260.2680	p	vis
 48477.4330	p	vis
 48496.4350	p	vis
 48530.3720	p	vis
 48534.4380	p	vis
 48564.2990	p	vis
 48564.3010	p	vis
 48564.3050	p	vis
 48587.3750	p	vis
 48598.2360	p	vis
 48621.3110	p	vis
 48625.3790	p	vis
 48838.4720	p	vis
 48872.4120	p	vis
 48891.4150	p	vis
 49001.3520	p	vis
 49009.4980	p	vis
 49214.4440	p	vis
 49214.4467	p	vis
 49214.4480	p	vis
 49214.4530	p	vis
 49214.4540	p	vis
 49229.3770	p	vis
 49313.5336	p	ccd
 49560.5620	p	vis
 49605.3490	p	vis
 49624.3560	p	vis
 49651.4992	p	pe
 49655.5713	p	pe
 49661.0020	p	vis
 49661.0020	p	vis
 49734.2900	p	vis
 49776.3720	p	vis
 49940.6090	p	vis
 50007.1170	p	vis
 50007.1170	p	vis
 50008.4732	p	ccd
 50042.4060	p	vis
 50099.4130	p	vis
 50114.3440	p	vis
 50148.2780	p	vis
 50357.3060	p	vis
 50380.3780	p	vis
 50380.3780	p	vis
 50433.3160	p	vis
 50443.5050	s	R
 50475.3920	p	vis
 50509.3230	p	vis
 50509.3230	p	vis
 50509.3270	p	vis
 50673.5600	p	vis
 50684.4180	p	vis
 50699.3510	p	vis
 50718.3580	p	vis
 50752.3100	p	vis
 51034.6080	p	vis
 51111.9780	p	vis
 51111.9780	p	vis
 51208.3520	p	vis
 51338.6524	p	ccd
 51349.5110	p	vis
 51421.4480	p	vis
 51512.3884	p	-Ir
 51569.3950	p	vis
 51600.6420	p	ccd
 51812.3560	p	vis
 51812.3570	p	vis
 51854.4360	p	vis
 52120.4620	p	vis
 52234.4830	p	vis
 52279.2714	p	ccd
 52321.3483	p	ccd
 52500.5140	p	vis
 52530.3718	p	-Ir
 52530.3760	p	vis
 52530.3760	p	vis
 52534.4460	p	R
 52637.6060	p	vis
 52648.4630	p	vis
 52884.6310	p	vis
 52934.8526	p	R
 52938.9280	p	vis
 52940.2820	p	ccd
 52949.7827	p	ccd
 52997.2920	p	vis
 53218.5250	p	vis
 53267.3919	p	ccd
 53286.4080	p	vis
 53313.5410	p	vis
 53318.9701	p	R
 53329.8282	p	R
 53335.2573	p	V
 53348.8308	p	R
 53375.9820	p	vis
 53393.6190	p	vis
 53579.5720	p	vis
 53624.3709	p	vis
 53644.7240	p	ccd
 53681.3712	p	ccd
 53708.5180	p	vis
 53715.3055	p	-Ir
 53952.8326	p	ccd
 54012.5539	p	V
 54017.9860	p	vis
 54032.9150	p	vis
 54107.5655	p	V
 54107.5656	p	I
 54379.0260	p	vis
 54381.7406	p	ccd
 54429.2461	p	ccd
 54468.6076	p	ccd
 54469.2861	s	R
 54476.7520	p	ccd
 54708.8488	p	ccd
 54779.4277	p	V
 54824.2181	p	ccd
 54883.9430	p	vis
 55140.4666	p	ccd
 55149.9700	p	vis
 55187.2939	s	ccd
 55423.4600	s	VRc
 55474.3585	p	V
 55474.3587	p	B
 55474.3587	p	R
 55479.1033	s	R
 55479.1055	s	B
 55479.1080	s	V
 55481.1447	p	V
 55481.1448	p	B
 55481.1449	p	R
 55486.5740	p	V
 55490.6459	p	V
 55521.1831	s	V
 55521.1851	s	R
 55521.1906	s	B
 55561.2242	p	ccd
 55563.9386	p	cG
 55842.1809	p	cG
 55869.3264	p	ccd
 55885.6170	p	vis
 56226.2903	p	V
 56226.2903	p	R
 56226.2903	p	B
 56243.9351	p	cG
 56265.6514	p	V
 56286.0107	p	cG
 56291.4400	p	ccd
 56520.8205	p	V
